employee_id,task_id,Task Description,Category,required_skills,employee_skills,skill_match_score,complexity_level,availability,past_performance,suitability_score
E52055,T55339,Develop recommendation system,ai/ml,"['hibernate', 'css', 'pandas', 'big data', 'power bi', 'mysql', 'IsolationForest']",['catboost'],0.0,3,0.6805288102919681,0.48637660525019455,0.11861908815454301
E9061,T36369,Monitor production systems,devops,"['grafana', 'python', 'kubernetes', 'spark']","['wordpress', 'git']",0.0,2,0.7407986248974084,0.480681932980886,0.051421368197273526
E14118,T67597,Set up CI/CD pipeline,devops,"['python', 'postgresql', 'c++', 'docker', 'scikit-learn']",['gcp'],0.0,3,0.7361544468650387,0.5372992877388241,0.30981689784807775
E90342,T35827,Automate tests,testing,"['css', 'grafana', 'html', 'numpy', 'postgresql']","['figma', 'jira']",0.0,3,0.6360502707497343,0.6960630239923413,0.11950180886209247
E12116,T50887,Optimize cloud costs,cloud,"['LSTM', 'azure', 'vue', 'aws']","['transformer', 'git']",0.0,3,0.7581785169558417,0.5979217091994513,0.21878327194209427
E27608,T15273,Develop ML models,data science,"['css', 'postgresql', 'sap', 'java', 'angular', 'html', 'python']",['power bi'],0.0,3,0.7107436199340537,0.7413804664446318,0.6000421126429474
E60633,T36020,Monitor production systems,devops,"['angular', 'prometheus', 'hibernate', 'LSTM']",['microservices'],0.0,3,0.7131413218072091,0.6898944709572223,0.16281376127939645
E20745,T97224,Migrate services to Azure,cloud,"['oracle', 'bash', 'prometheus', 'seo']",['rest api'],0.0,3,0.7100491551002601,0.7122560105401691,0.26666130325724713
E67334,T91122,Develop recommendation system,ai/ml,"['prometheus', 'salesforce', 'kafka', 'azure', 'mongodb', 'pytorch']",['pytest'],0.0,3,0.7231235376467504,0.46042164308248057,0.21296149131971123
E31285,T12654,Perform load testing,testing,"['jenkins', 'java', 'terraform', 'sql', 'linux', 'sap']","['javascript', 'scikit-learn']",0.0,3,0.6847580734349256,0.3863150216593705,0.3357081123648259
E51425,T59960,Set up CI/CD pipeline,devops,"['git', 'microservices', 'seo', 'matplotlib', 'python', 'c++', 'sap']","['microservices', 'gcp']",0.125,3,0.690174128654031,0.44968634583982414,0.2538905353226191
E6444,T37805,Set up CI/CD pipeline,devops,"['node.js', 'power bi', 'wordpress', 'numpy', 'java']","['IsolationForest', 'postgresql']",0.0,2,0.7825524421802535,0.5393356027202034,0.18361358894459978
E44314,T76536,Implement authentication,backend,"['tensorflow', 'flask', 'ARIMA', 'python', 'figma', 'grafana', 'transformer']","['css', 'tableau']",0.0,3,0.7229156422631979,0.7232526555604085,0.468100454934408
E41091,T42252,Design UI,frontend,"['vue', 'pytorch', 'pytest', 'gcp']",['jira'],0.0,3,0.6256815586138312,0.6771581410570711,0.3957707816888509
E25049,T22877,Implement authentication,backend,"['kafka', 'numpy', 'node.js', 'xgboost']","['pandas', 'django', 'salesforce']",0.0,3,0.6767344866599443,0.4664505366810595,0.3418375997442863
E50663,T46150,Automate tests,testing,"['transformer', 'big data', 'angular', 'css']",['flask'],0.0,2,0.7234137893406922,0.632337387748819,0.3998603280570231
E12898,T83982,Perform load testing,testing,"['terraform', 'numpy', 'spring', 'big data']",['docker'],0.0,3,0.6213445600016707,0.5018240271053576,0.48615477919740613
E31078,T9697,Migrate services to Azure,cloud,"['angular', 'css', 'postgresql', 'tableau', 'spring', 'javascript', 'selenium']","['jira', 'jenkins', 'grafana']",0.0,2,0.7768097778224496,0.6091097323491679,0.4470679825828118
E63947,T12866,Train NLP models,ai/ml,"['mongodb', 'IsolationForest', 'microservices', 'prometheus', 'azure']","['pandas', 'hibernate', 'transformer']",0.0,3,0.7291377071241982,0.6946105416256856,0.30410299663265955
E95055,T84309,Train NLP models,ai/ml,"['django', 'LSTM', 'salesforce', 'oracle', 'angular', 'pytest', 'bash']","['tensorflow', 'selenium', 'jenkins']",0.0,3,0.6870952188742905,0.6968210023044858,0.4165959310150209
E49809,T94756,Train NLP models,ai/ml,"['scikit-learn', 'sap', 'spark', 'node.js']",['seo'],0.0,2,0.7531939965776495,0.36552229773954903,0.5686379339477258
E25272,T66594,Implement authentication,backend,"['html', 'postgresql', 'spark', 'ARIMA', 'xgboost']","['transformer', 'pytorch']",0.0,2,0.606043681472841,0.701487243946332,0.4074747169340687
E9079,T34390,Implement authentication,backend,"['selenium', 'git', 'seo', 'docker', 'postgresql', 'xgboost']","['tableau', 'sql']",0.0,3,0.6466349939899547,0.3861542738677697,0.3122328755549494
E70312,T10804,Develop API endpoints,backend,"['oracle', 'react', 'numpy', 'catboost', 'LSTM']","['ARIMA', 'scikit-learn', 'tableau']",0.0,2,0.7615775873589983,0.4039552531181171,0.09905436062427406
E44703,T38806,Optimize cloud costs,cloud,"['tableau', 'spring', 'oracle', 'terraform']",['ARIMA'],0.0,3,0.7431055205343636,0.6495278288337183,0.41199657868255984
E89012,T48005,Develop API endpoints,backend,"['gcp', 'oracle', 'figma', 'big data', 'catboost']",['scikit-learn'],0.0,3,0.6685353812489638,0.7482038679018842,0.2877811994742924
E29638,T13572,Design UI,frontend,"['mongodb', 'kafka', 'salesforce', 'aws', 'angular', 'mysql']","['catboost', 'ARIMA', 'jira']",0.0,2,0.7804188989867267,0.5882552046662752,0.3985493738386694
E95127,T71237,Optimize cloud costs,cloud,"['angular', 'catboost', 'sql', 'selenium']","['power bi', 'scikit-learn']",0.0,3,0.7426718368120477,0.5348758502870491,0.40814272488224307
E85932,T51255,Implement authentication,backend,"['python', 'rest api', 'numpy', 'jenkins', 'c++', 'gcp', 'java']","['linux', 'scikit-learn']",0.0,3,0.7000305785476277,0.3591109565770497,0.3184250366897318
E56596,T6054,Monitor production systems,devops,"['catboost', 'kafka', 'git', 'jenkins', 'linux', 'react']",['python'],0.0,3,0.7243317783523238,0.6936922743838569,0.3838651027689064
E50460,T25118,Design UI,frontend,"['node.js', 'microservices', 'wordpress', 'angular', 'python', 'java', 'javascript']","['matplotlib', 'ARIMA']",0.0,3,0.7055281660543296,0.634562180527092,0.2634208606332309
E55203,T75529,Automate tests,testing,"['grafana', 'IsolationForest', 'catboost', 'xgboost', 'wordpress']","['tableau', 'grafana', 'jenkins']",0.14285714285714285,3,0.6221643186342897,0.49080526399704427,0.29207868000697873
E1132,T9788,Monitor production systems,devops,"['salesforce', 'grafana', 'bash', 'pytest', 'big data']",['jenkins'],0.0,2,0.7398670806778533,0.6089991354393995,0.27855358535664254
E79494,T87426,Implement authentication,backend,"['power bi', 'tableau', 'wordpress', 'grafana', 'jira', 'docker']","['javascript', 'node.js', 'salesforce']",0.0,3,0.6509139513551778,0.5470003410945643,-0.054389482522993304
E36619,T15201,Perform load testing,testing,"['mongodb', 'pytorch', 'kubernetes', 'jenkins']","['power bi', 'pytest']",0.0,2,0.7589291369133592,0.6305673017331217,0.2275036255982429
E96849,T34834,Perform load testing,testing,"['microservices', 'wordpress', 'catboost', 'sap', 'postgresql', 'html', 'power bi']","['matplotlib', 'python', 'catboost']",0.1111111111111111,2,0.5983843832199505,0.6718814042890454,0.2734319041198019
E35101,T17121,Implement authentication,backend,"['hibernate', 'postgresql', 'angular', 'IsolationForest', 'pytest']",['javascript'],0.0,3,0.6918161282072395,0.3689873202681251,0.24308012869356074
E94651,T58987,Automate tests,testing,"['jenkins', 'rest api', 'matplotlib', 'grafana']","['terraform', 'angular']",0.0,2,0.7235374671123589,0.5416110652083991,0.20734087260525272
E68620,T64132,Perform load testing,testing,"['pytest', 'c++', 'transformer', 'tableau', 'jira', 'react']",['selenium'],0.0,3,0.6910976752362796,0.5970234356129871,0.21261704569929377
E24078,T28540,Automate tests,testing,"['wordpress', 'vue', 'python', 'matplotlib', 'flask', 'bash']","['pytest', 'hibernate', 'microservices']",0.0,3,0.6965011909831537,0.4607162533511283,0.5171916919191727
E18733,T76636,Analyze customer churn,data science,"['jira', 'transformer', 'rest api', 'css']","['terraform', 'sap', 'tableau']",0.0,3,0.6973194846509759,0.5892201821457619,0.23392149852716634
E9392,T46285,Monitor production systems,devops,"['seo', 'IsolationForest', 'css', 'oracle', 'java']",['terraform'],0.0,3,0.6858608182338684,0.6490702576632439,0.2172015608551458
E78700,T11134,Optimize frontend performance,frontend,"['ARIMA', 'django', 'java', 'microservices']",['wordpress'],0.0,2,0.759008759262239,0.4244615070870962,0.004817673863905747
E5232,T88251,Analyze customer churn,data science,"['c++', 'gcp', 'docker', 'seo']","['xgboost', 'numpy', 'node.js']",0.0,3,0.6457711196871886,0.7471601745067471,0.17459895345702867
E20313,T34752,Develop API endpoints,backend,"['angular', 'java', 'IsolationForest', 'salesforce', 'linux', 'LSTM']",['c++'],0.0,3,0.7397267039272449,0.46189190816660064,-0.10455982316772813
E8749,T14975,Train NLP models,ai/ml,"['html', 'node.js', 'pandas', 'salesforce', 'jira']",['css'],0.0,2,0.7079627848393995,0.3634196279454913,0.09154132557804498
E43041,T89916,Design UI,frontend,"['node.js', 'numpy', 'kubernetes', 'seo', 'salesforce', 'linux']",['mongodb'],0.0,3,0.7656677758245165,0.5303891939641869,0.13236300049825936
E9963,T5387,Train NLP models,ai/ml,"['ARIMA', 'javascript', 'big data', 'bash', 'transformer']","['prometheus', 'selenium']",0.0,3,0.7110550875306794,0.5327309539098655,0.21496105461825957
E51682,T50435,Automate tests,testing,"['postgresql', 'selenium', 'hibernate', 'git', 'rest api', 'power bi']","['pandas', 'tableau']",0.0,2,0.7125462868705393,0.5603108026835345,0.29092344505987544
E36585,T19605,Optimize frontend performance,frontend,"['tensorflow', 'big data', 'power bi', 'mysql', 'pytorch', 'html']","['kubernetes', 'LSTM', 'seo']",0.0,2,0.696254218723953,0.6178976975816546,0.3537770279224939
E69885,T35346,Train NLP models,ai/ml,"['LSTM', 'power bi', 'terraform', 'seo', 'matplotlib']","['big data', 'aws', 'sap']",0.0,3,0.6962098859438614,0.4261790204984838,0.3848906243170378
E62644,T80088,Develop ML models,data science,"['rest api', 'wordpress', 'catboost', 'big data', 'django']",['tensorflow'],0.0,3,0.709144933849088,0.6337596225074034,0.11073215893647137
E56050,T79144,Analyze customer churn,data science,"['gcp', 'scikit-learn', 'vue', 'spring', 'tensorflow', 'django', 'pytest']",['LSTM'],0.0,2,0.7499381444267452,0.63104926234025,0.2428941398060627
E45380,T2184,Develop recommendation system,ai/ml,"['spark', 'seo', 'numpy', 'kubernetes', 'bash', 'grafana']","['power bi', 'angular']",0.0,3,0.7332290456327999,0.43963890139131356,-0.11579010925206296
E63248,T15860,Develop recommendation system,ai/ml,"['mongodb', 'figma', 'ARIMA', 'node.js', 'aws', 'microservices']","['terraform', 'azure']",0.0,2,0.7116623228170262,0.5236195688188383,0.27708061386839256
E50250,T17460,Monitor production systems,devops,"['selenium', 'big data', 'gcp', 'linux']",['terraform'],0.0,2,0.7323525411880294,0.6205481689344075,0.0032298729231707846
E87385,T85465,Perform load testing,testing,"['flask', 'django', 'python', 'transformer', 'scikit-learn', 'xgboost', 'terraform']",['jira'],0.0,3,0.7418593202815172,0.6690952069926763,0.35362552125263064
E37744,T79880,Develop ML models,data science,"['spark', 'jira', 'sql', 'kubernetes']",['pytest'],0.0,2,0.6767279520883567,0.5145832491803614,0.09741531344872312
E93433,T14954,Implement authentication,backend,"['spark', 'salesforce', 'seo', 'tableau', 'html', 'aws']",['java'],0.0,2,0.6754919045365865,0.6206248211158937,0.5066093341739153
E1595,T5678,Perform load testing,testing,"['big data', 'rest api', 'power bi', 'flask', 'django', 'catboost', 'pytorch']","['kafka', 'hibernate']",0.0,3,0.6760567217810972,0.6267629081679305,0.413039659940317
E59151,T4557,Design UI,frontend,"['LSTM', 'gcp', 'azure', 'pandas']",['tableau'],0.0,3,0.6098398316060843,0.45785089346823327,0.32209975644107414
E49594,T64407,Develop recommendation system,ai/ml,"['gcp', 'big data', 'mongodb', 'figma', 'bash', 'sql', 'transformer']","['power bi', 'sap']",0.0,3,0.681989068818033,0.6511951700693513,0.3389380096810578
E1308,T89758,Implement authentication,backend,"['python', 'transformer', 'azure', 'figma', 'jira', 'gcp']","['aws', 'tableau']",0.0,2,0.6937741874210063,0.5945995687715323,0.3696703846535298
E67727,T89742,Implement authentication,backend,"['pytorch', 'wordpress', 'scikit-learn', 'node.js']",['react'],0.0,3,0.6340846531124933,0.5318427164337101,0.14106836483537283
E7832,T53213,Perform load testing,testing,"['css', 'mysql', 'wordpress', 'figma', 'python']",['scikit-learn'],0.0,3,0.6577380436635001,0.5049159651806341,0.26564314351278595
E79402,T1953,Migrate services to Azure,cloud,"['IsolationForest', 'jira', 'git', 'c++']","['vue', 'gcp']",0.0,2,0.7189069321358234,0.40141616666881064,0.032333663985275596
E99632,T26077,Train NLP models,ai/ml,"['python', 'sql', 'figma', 'tensorflow', 'matplotlib', 'git', 'power bi']","['xgboost', 'LSTM']",0.0,2,0.6527574012146488,0.4631520375213386,0.24122183229665348
E10313,T71255,Automate tests,testing,"['sql', 'scikit-learn', 'sap', 'django', 'IsolationForest']",['javascript'],0.0,3,0.6611967691045697,0.3728200827780279,0.38184335879738535
E96888,T10234,Migrate services to Azure,cloud,"['wordpress', 'git', 'docker', 'django', 'postgresql']",['c++'],0.0,3,0.6413104803176584,0.3705348347672086,0.3829095983479668
E24632,T80627,Implement authentication,backend,"['linux', 'rest api', 'wordpress', 'seo', 'django', 'hibernate']",['c++'],0.0,3,0.5792215645733549,0.6614147697945858,0.3513826790671934
E98406,T9048,Implement authentication,backend,"['big data', 'prometheus', 'jira', 'css', 'xgboost', 'catboost', 'hibernate']",['spring'],0.0,2,0.8038939067214201,0.5019561983384669,0.12026645177205092
E98278,T20264,Set up CI/CD pipeline,devops,"['ARIMA', 'spark', 'sql', 'grafana', 'html']","['power bi', 'bash']",0.0,2,0.6631117892178414,0.6804238247659264,0.40491320321484725
E34977,T63974,Implement authentication,backend,"['pytest', 'figma', 'seo', 'node.js', 'microservices', 'selenium']",['java'],0.0,2,0.6730006264050851,0.6619112751917001,0.12983690796054675
E21177,T64186,Migrate services to Azure,cloud,"['css', 'LSTM', 'flask', 'grafana', 'bash', 'prometheus', 'spark']",['figma'],0.0,3,0.5979722809471923,0.4576912233194623,0.11092566217387773
E24673,T27477,Perform load testing,testing,"['catboost', 'node.js', 'numpy', 'sap', 'kubernetes', 'terraform']","['transformer', 'salesforce', 'spring']",0.0,2,0.7585110725808046,0.6954121826723303,0.1785025502868759
E11352,T68019,Develop API endpoints,backend,"['node.js', 'microservices', 'flask', 'pandas']",['django'],0.0,3,0.6355123620911958,0.5749703371309626,-0.001995552123485067
E98406,T62223,Implement authentication,backend,"['grafana', 'docker', 'java', 'postgresql']","['c++', 'azure']",0.0,3,0.7449501639703179,0.43246622687395064,-0.0232915227291543
E90283,T40108,Automate tests,testing,"['azure', 'python', 'microservices', 'terraform']",['power bi'],0.0,2,0.7889207792466322,0.6982790557996068,0.27239986432274244
E61662,T74100,Monitor production systems,devops,"['pytorch', 'selenium', 'hibernate', 'wordpress']","['terraform', 'react']",0.0,3,0.7034044558287552,0.4273139477916378,0.2710588267205957
E53836,T31661,Set up CI/CD pipeline,devops,"['spring', 'flask', 'catboost', 'hibernate', 'azure']",['pandas'],0.0,3,0.6578329026574239,0.6587370791286977,0.5319298562313184
E78954,T31047,Design UI,frontend,"['seo', 'grafana', 'html', 'git', 'mysql']",['azure'],0.0,2,0.6934336051996596,0.5793774538285072,0.21528493999998125
E7712,T81914,Develop ML models,data science,"['xgboost', 'big data', 'c++', 'node.js', 'pytest', 'selenium', 'salesforce']","['prometheus', 'kafka', 'html']",0.0,3,0.7126415332863753,0.6771806320130643,0.36029917149459606
E35978,T93602,Develop recommendation system,ai/ml,"['git', 'tensorflow', 'jenkins', 'pytorch']","['node.js', 'big data', 'react']",0.0,3,0.7460543016476378,0.5562551683722605,0.3810551801502303
E64249,T82624,Optimize cloud costs,cloud,"['bash', 'sql', 'django', 'power bi', 'hibernate', 'azure']","['matplotlib', 'html', 'figma']",0.0,2,0.6729318704475429,0.5414432638139675,0.1723684106498813
E37065,T85324,Automate tests,testing,"['spring', 'gcp', 'linux', 'numpy', 'react']",['wordpress'],0.0,2,0.7280834824016812,0.43776527393342546,0.38186658033164256
E49615,T93402,Perform load testing,testing,"['c++', 'power bi', 'java', 'kubernetes', 'jenkins']",['big data'],0.0,2,0.7298488942162978,0.5514731398737277,0.1499621699952814
E74104,T60652,Optimize frontend performance,frontend,"['docker', 'linux', 'figma', 'big data', 'grafana']","['react', 'jira']",0.0,3,0.6528239307419629,0.5736199371791142,0.1813601452561001
E8164,T77097,Analyze customer churn,data science,"['hibernate', 'jira', 'matplotlib', 'kafka', 'figma', 'kubernetes']",['wordpress'],0.0,3,0.6887186213045446,0.5482160608974731,0.23928378401663955
E98432,T26823,Perform load testing,testing,"['xgboost', 'selenium', 'prometheus', 'pandas', 'kubernetes', 'gcp', 'docker']",['javascript'],0.0,2,0.6980012995936886,0.4203371547323258,0.37850358968260644
E76375,T92436,Perform load testing,testing,"['sap', 'matplotlib', 'aws', 'javascript']","['react', 'angular']",0.0,2,0.6961286679588179,0.6666020011260543,0.1806688205837947
E85530,T6905,Develop ML models,data science,"['mongodb', 'angular', 'power bi', 'mysql', 'xgboost']","['scikit-learn', 'vue']",0.0,3,0.7402348601486496,0.5933826421610848,0.38832719686246664
E28271,T26424,Design UI,frontend,"['flask', 'html', 'bash', 'catboost', 'postgresql', 'spark']",['sap'],0.0,2,0.6493058542071496,0.6771006270805617,0.3529346335890747
E80354,T43985,Migrate services to Azure,cloud,"['salesforce', 'react', 'xgboost', 'transformer', 'LSTM', 'django', 'ARIMA']","['postgresql', 'sql']",0.0,3,0.746258427046535,0.4314530147310457,0.45564305696845087
E36355,T73535,Monitor production systems,devops,"['gcp', 'angular', 'react', 'css']",['prometheus'],0.0,3,0.6527448231351747,0.5029107585038608,0.3744638129635717
E20848,T79414,Optimize cloud costs,cloud,"['IsolationForest', 'transformer', 'react', 'terraform']","['kafka', 'mongodb', 'jira']",0.0,2,0.7199212538344404,0.6918826653186159,0.18074767527719776
